PIXEL_INDEX,MIN_LAT,MAX_LAT,MIN_LON,MAX_LON,AM,NEUTRON_DEN,W_MGO,W_AL2O3,W_SIO2,W_CAO,W_TIO2,W_FEO,W_K,W_TH,W_U,"E[0,0]","E[0,1]","E[0,2]","E[0,3]","E[0,4]","E[0,5]","E[0,6]","E[0,7]","E[0,8]","E[1,1]","E[1,2]","E[1,3]","E[1,4]","E[1,5]","E[1,6]","E[1,7]","E[1,8]","E[2,2]","E[2,3]","E[2,4]","E[2,5]","E[2,6]","E[2,7]","E[2,8]","E[3,3]","E[3,4]","E[3,5]","E[3,6]","E[3,7]","E[3,8]","E[4,4]","E[4,5]","E[4,6]","E[4,7]","E[4,8]","E[5,5]","E[5,6]","E[5,7]","E[5,8]","E[6,6]","E[6,7]","E[6,8]","E[7,7]","E[7,8]","E[8,8]"
791,-7.5,-2.5,-140.0,-135.0,21.789,1.7585e-06,0.040671,0.27127,0.43837,0.16899,0.0026228,0.041085,159.36,0.53175,0.14417,0.00022659,0.0,0.0,-6.2501e-05,0.0,0.0,-0.78167,-7.3499e-06,-0.00010032,0.00055807,0.0,-0.00016886,0.0,-4.7776e-05,0.14862,-0.00050293,0.00011248,0.00042366,-1.897e-05,-1.094e-05,6.0074e-06,0.52277,0.00052222,-0.00074389,0.00019113,0.0,0.0,0.081005,-0.00015681,0.00024967,3.6214e-06,4.4059e-07,-0.010294,7.8249e-06,4.5566e-05,1.4215e-05,0.0087511,2.8391e-05,6.4453e-05,8833.9,0.0,0.0,0.011906,-0.0016358,0.006869
792,-7.5,-2.5,-135.0,-130.0,21.697,1.7538e-06,0.036405,0.27695,0.44438,0.15976,0.0024971,0.044337,246.7,0.40409,0.10932,0.00022682,0.0,0.0,-6.2117e-05,0.0,0.0,-0.78091,-7.8683e-06,-9.7408e-05,0.00056026,0.0,-0.00016922,0.0,-4.7565e-05,0.14854,-0.00050064,0.00011514,0.00042512,-1.8375e-05,-1.0964e-05,6.1108e-06,0.5231,0.00052008,-0.00074466,0.00019115,0.0,0.0,0.080559,-0.00015507,0.00024731,3.6397e-06,4.2157e-07,-0.010389,7.8826e-06,4.5496e-05,1.4149e-05,0.0086221,2.7998e-05,6.3617e-05,8799.1,0.0,0.0,0.011696,-0.0016094,0.0068399
793,-7.5,-2.5,-130.0,-125.0,21.857,1.7258e-06,0.051453,0.29444,0.42919,0.15372,0.0,0.036669,313.58,0.15069,0.040138,0.0002284,0.0,0.0,-6.3176e-05,0.0,0.0,-0.79259,-7.5677e-06,-9.7444e-05,0.00056619,0.0,-0.00017247,0.0,-4.8555e-05,0.14844,-0.00050243,0.00012237,0.00042866,-1.8361e-05,-1.1218e-05,6.0414e-06,0.53348,0.00052419,-0.0007618,0.0001947,0.0,0.0,0.082726,-0.00015826,0.00024993,3.7705e-06,4.79e-07,-0.010692,7.9113e-06,4.7107e-05,1.4631e-05,0.0092257,2.7944e-05,6.5005e-05,8972.0,0.0,0.0,0.011761,-0.0016327,0.0069513
794,-7.5,-2.5,-125.0,-120.0,21.876,1.6875e-06,0.036178,0.26788,0.45244,0.16277,0.0025172,0.040134,251.31,0.49733,0.13477,0.000226,0.0,0.0,-6.3357e-05,0.0,0.0,-0.78209,-4.1087e-06,-9.8792e-05,0.00055964,0.0,-0.00017234,0.0,-4.8245e-05,0.14451,-0.00049554,0.00012743,0.00042354,-1.7965e-05,-1.1365e-05,5.6584e-06,0.52801,0.00052024,-0.00075643,0.00019457,0.0,0.0,0.08282,-0.00016081,0.00024571,3.9204e-06,5.4335e-07,-0.010816,7.613e-06,4.799e-05,1.4889e-05,0.0096986,2.6893e-05,6.464e-05,8844.8,0.0,0.0,0.0118,-0.0016571,0.0068779
795,-7.5,-2.5,-120.0,-115.0,21.887,1.6707e-06,0.035751,0.21994,0.45723,0.17835,0.0060755,0.051442,283.0,0.54821,0.14866,0.00023049,0.0,0.0,-6.4525e-05,0.0,0.0,-0.79629,-3.7374e-06,-0.00010327,0.00057112,0.0,-0.00017725,0.0,-4.9525e-05,0.14722,-0.00050376,0.00013175,0.00043215,-1.8193e-05,-1.1821e-05,5.1853e-06,0.53885,0.00053287,-0.00077625,0.00019984,0.0,0.0,0.083824,-0.00016787,0.00024989,4.1739e-06,6.0171e-07,-0.011277,8.0074e-06,5.0227e-05,1.5729e-05,0.0099909,2.6697e-05,6.8136e-05,9034.3,0.0,0.0,0.012086,-0.0017063,0.0070322
796,-7.5,-2.5,-115.0,-110.0,21.875,1.6623e-06,0.030456,0.29165,0.42502,0.1722,0.0025926,0.040647,262.12,0.62723,0.17023,0.00022388,0.0,0.0,-6.2952e-05,0.0,0.0,-0.772,-1.5379e-06,-0.00010124,0.00056122,0.0,-0.00017347,0.0,-4.8912e-05,0.14271,-0.00049589,0.00013234,0.00042205,-1.7626e-05,-1.1556e-05,5.5638e-06,0.5236,0.00052154,-0.0007589,0.000195,0.0,0.0,0.08065,-0.00016319,0.0002443,4.0472e-06,5.9208e-07,-0.01094,7.5567e-06,4.9087e-05,1.531e-05,0.0096558,2.6755e-05,6.5538e-05,8767.7,0.0,0.0,0.011815,-0.0016746,0.0068534
797,-7.5,-2.5,-110.0,-105.0,21.929,1.6959e-06,0.038796,0.24214,0.44607,0.16947,0.0030261,0.044307,140.84,0.52144,0.14135,0.0002004,0.0,0.0,-5.6217e-05,0.0,0.0,-0.69495,-3.6723e-06,-8.9939e-05,0.00049907,0.0,-0.00015378,0.0,-4.3207e-05,0.12943,-0.00044346,0.00011056,0.00037688,-1.6026e-05,-1.0137e-05,4.9213e-06,0.46898,0.00046518,-0.00067369,0.00017316,0.0,0.0,0.072967,-0.00014388,0.00022027,3.4957e-06,4.9313e-07,-0.0095929,6.8761e-06,4.3003e-05,1.3374e-05,0.0084076,2.4146e-05,5.8721e-05,7880.4,0.0,0.0,0.010575,-0.0014831,0.0061517
798,-7.5,-2.5,-105.0,-100.0,21.757,1.7052e-06,0.033773,0.28846,0.44343,0.16973,0.0,0.041626,399.86,0.34093,0.092074,0.00020359,0.0,0.0,-5.655e-05,0.0,0.0,-0.70318,-5.878e-06,-8.9571e-05,0.00050443,0.0,-0.00015414,0.0,-4.3345e-05,0.13091,-0.00044463,0.00011204,0.00038165,-1.6097e-05,-1.0158e-05,5.1374e-06,0.47369,0.00046517,-0.00067748,0.00017359,0.0,0.0,0.07346,-0.00014166,0.00022044,3.4434e-06,4.584e-07,-0.0095452,6.9398e-06,4.2669e-05,1.3286e-05,0.0083936,2.4443e-05,5.8361e-05,7949.7,0.0,0.0,0.010456,-0.0014552,0.006158
799,-7.5,-2.5,-100.0,-95.0,21.762,1.6982e-06,0.043979,0.2385,0.45967,0.17195,0.0039405,0.047041,354.52,0.41493,0.11228,0.0001984,0.0,0.0,-5.535e-05,0.0,0.0,-0.68449,-4.797e-06,-8.5765e-05,0.00048886,0.0,-0.00015019,0.0,-4.2287e-05,0.12755,-0.00043195,0.00010674,0.00037058,-1.6248e-05,-9.938e-06,4.9268e-06,0.46206,0.00045348,-0.0006619,0.00016971,0.0,0.0,0.071267,-0.00014032,0.00021657,3.4096e-06,4.6165e-07,-0.0094473,6.7493e-06,4.1866e-05,1.3022e-05,0.0081614,2.3679e-05,5.7106e-05,7753.0,0.0,0.0,0.010281,-0.0014346,0.0060028
800,-7.5,-2.5,-95.0,-90.0,21.788,1.6833e-06,0.027209,0.29582,0.4266,0.15695,0.0047714,0.043977,371.5,0.60046,0.16293,0.00019805,0.0,0.0,-5.5244e-05,0.0,0.0,-0.6842,-2.4752e-06,-8.7144e-05,0.00049318,0.0,-0.00015181,0.0,-4.2672e-05,0.12766,-0.00043844,0.00011178,0.0003716,-1.5659e-05,-9.9991e-06,4.9034e-06,0.46165,0.00045941,-0.0006642,0.00017085,0.0,0.0,0.071739,-0.00014219,0.00021571,3.4697e-06,4.7333e-07,-0.0095415,6.8076e-06,4.2144e-05,1.323e-05,0.0082563,2.3777e-05,5.7318e-05,7761.6,0.0,0.0,0.010431,-0.0014675,0.0060068
801,-7.5,-2.5,-90.0,-85.0,21.745,1.6656e-06,0.027301,0.28603,0.44913,0.15402,0.0051587,0.044007,498.63,0.54157,0.14685,0.00020078,0.0,0.0,-5.6069e-05,0.0,0.0,-0.69342,-2.959e-06,-8.6886e-05,0.00049866,0.0,-0.00015332,0.0,-4.3323e-05,0.1281,-0.00043964,0.00011621,0.0003763,-1.5738e-05,-1.0236e-05,5.0922e-06,0.46905,0.00046233,-0.00067361,0.00017253,0.0,0.0,0.072905,-0.00014337,0.00021661,3.5772e-06,5.0863e-07,-0.0097242,6.7359e-06,4.3211e-05,1.3481e-05,0.0086073,2.3851e-05,5.7512e-05,7838.8,0.0,0.0,0.010401,-0.0014716,0.0060539
802,-7.5,-2.5,-85.0,-80.0,21.684,1.6062e-06,0.076999,0.2698,0.44285,0.12914,0.0073131,0.047184,301.29,0.74287,0.2018,0.00019177,0.0,0.0,-5.4036e-05,0.0,0.0,-0.65518,-8.2945e-07,-8.2077e-05,0.00047303,0.0,-0.00014747,0.0,-4.1535e-05,0.11842,-0.00041117,0.0001173,0.00035662,-1.4316e-05,-1.009e-05,4.3181e-06,0.44541,0.00043696,-0.00064567,0.00016571,0.0,0.0,0.06995,-0.00013922,0.00020241,3.6783e-06,5.7487e-07,-0.0095527,6.3301e-06,4.295e-05,1.3496e-05,0.0087738,2.1471e-05,5.5738e-05,7364.1,0.0,0.0,0.00985,-0.001417,0.0057193
803,-7.5,-2.5,-80.0,-75.0,21.777,1.5406e-06,0.023121,0.23959,0.46275,0.18664,0.0040209,0.062728,542.86,0.84606,0.22998,0.00023997,0.0,0.0,-6.8795e-05,0.0,0.0,-0.8254,4.2845e-06,-0.00010897,0.00060385,0.0,-0.00019205,0.0,-5.4314e-05,0.14705,-0.00051521,0.00015996,0.00045095,-1.7253e-05,-1.3266e-05,4.6682e-06,0.56515,0.00055476,-0.00082537,0.00021418,0.0,0.0,0.08838,-0.00018439,0.00025276,5.0236e-06,8.6046e-07,-0.012519,7.7185e-06,5.7113e-05,1.8679e-05,0.012009,2.5397e-05,7.3797e-05,9347.9,0.0,0.0,0.012526,-0.001832,0.0072529
804,-7.5,-2.5,-75.0,-70.0,21.872,1.4096e-06,0.059129,0.23737,0.44354,0.16256,0.0081411,0.067021,581.78,1.4433,0.39301,0.00023158,0.0,0.0,-6.7897e-05,0.0,0.0,-0.79684,1.1375e-05,-0.00010173,0.00058026,0.0,-0.00018861,0.0,-5.4331e-05,0.13622,-0.00048415,0.00017332,0.00043177,-1.5413e-05,-1.3935e-05,3.2082e-06,0.55334,0.00053375,-0.00081738,0.0002097,0.0,0.0,0.087364,-0.00018619,0.00023623,5.8065e-06,1.2004e-06,-0.01326,6.4153e-06,6.1558e-05,2.0612e-05,0.013541,2.1197e-05,7.5213e-05,9021.0,0.0,0.0,0.012109,-0.001844,0.0069996
805,-7.5,-2.5,-70.0,-65.0,22.222,1.1637e-06,0.062334,0.20565,0.45465,0.15428,0.011771,0.087702,1039.2,2.2507,0.61344,0.0002151,0.0,0.0,-6.4694e-05,0.0,0.0,-0.74245,2.5674e-05,-9.4485e-05,0.00054446,0.0,-0.00018356,0.0,-5.5504e-05,0.11453,-0.00042771,0.00021389,0.00040118,-1.016e-05,-1.5888e-05,2.7287e-07,0.53202,0.00049961,-0.0008075,0.00020175,0.0,0.0,0.085511,-0.00019344,0.00019582,8.1352e-06,2.099e-06,-0.015362,3.2894e-06,7.2837e-05,2.6285e-05,0.017632,1.1109e-05,7.7937e-05,8518.4,0.0,0.0,0.01142,-0.0018685,0.0066055
806,-7.5,-2.5,-65.0,-60.0,22.131,1.0658e-06,0.063747,0.21725,0.43523,0.17147,0.011857,0.11434,1278.8,2.9694,0.80966,0.00023107,0.0,0.0,-6.945e-05,0.0,0.0,-0.79662,3.6518e-05,-9.6767e-05,0.00058525,0.0,-0.00019874,0.0,-6.2853e-05,0.12179,-0.00045263,0.00024051,0.00042715,-9.0099e-06,-1.8369e-05,-9.2295e-07,0.57374,0.00053903,-0.00087044,0.00021698,0.0,0.0,0.092333,-0.00021526,0.00019642,1.0284e-05,2.8114e-06,-0.017991,1.5795e-06,8.473e-05,3.2727e-05,0.021023,7.5302e-06,8.7176e-05,9107.0,0.0,0.0,0.012361,-0.0020719,0.0070051
807,-7.5,-2.5,-60.0,-55.0,23.111,8.2945e-07,0.091184,0.14347,0.39017,0.14711,0.031295,0.15581,1309.2,3.2989,0.89961,0.00021954,0.0,0.0,-6.4891e-05,0.0,0.0,-0.76569,5.8e-05,-9.9266e-05,0.00056429,0.0,-0.000196,0.0,-7.1494e-05,0.11152,-0.00040329,0.00027644,0.00040394,-3.3986e-06,-2.3853e-05,-6.362e-06,0.57057,0.00052868,-0.00089563,0.00021233,0.0,0.0,0.089344,-0.00023252,0.00015524,1.8121e-05,5.5898e-06,-0.025055,-7.9611e-06,0.00011519,5.0385e-05,0.029104,-1.3374e-05,0.00010125,9086.3,0.0,0.0,0.012391,-0.0022132,0.007068
808,-7.5,-2.5,-55.0,-50.0,23.293,7.4746e-07,0.093447,0.09591,0.36396,0.14361,0.048318,0.1954,1425.9,3.6584,0.99774,0.00022202,0.0,0.0,-6.4044e-05,0.0,0.0,-0.77175,6.8325e-05,-9.8208e-05,0.00056545,0.0,-0.00019595,0.0,-7.702e-05,0.11142,-0.00038787,0.00028646,0.00040218,-9.5935e-07,-2.6853e-05,-9.0239e-06,0.58015,0.00053343,-0.00091164,0.0002124,0.0,0.0,0.090255,-0.00023991,0.0001397,2.3207e-05,7.2566e-06,-0.029179,-1.4172e-05,0.00013077,6.1256e-05,0.033597,-2.5525e-05,0.00010805,9220.4,0.0,0.0,0.012579,-0.002294,0.0071472
809,-7.5,-2.5,-50.0,-45.0,23.338,7.0618e-07,0.086844,0.10593,0.34696,0.13588,0.05331,0.22556,1660.8,3.9704,1.0829,0.00023454,0.0,0.0,-6.594e-05,0.0,0.0,-0.81695,7.9655e-05,-9.8718e-05,0.00059755,0.0,-0.00020467,0.0,-8.5149e-05,0.11859,-0.00040411,0.00030949,0.0004227,1.1082e-06,-2.9917e-05,-1.0801e-05,0.61678,0.00056666,-0.0009652,0.00022136,0.0,0.0,0.09495,-0.00025342,0.00013426,2.7532e-05,8.5921e-06,-0.033558,-1.9452e-05,0.00014544,7.2191e-05,0.038202,-3.4765e-05,0.00011601,9789.7,0.0,0.0,0.013303,-0.002459,0.0075217
810,-7.5,-2.5,-45.0,-40.0,23.442,6.9163e-07,0.084814,0.055556,0.39206,0.16394,0.043038,0.22189,1631.3,4.43,1.2084,0.00023854,0.0,0.0,-6.6832e-05,0.0,0.0,-0.83225,8.4605e-05,-0.00010237,0.00060612,0.0,-0.00020768,0.0,-8.7228e-05,0.11987,-0.00040737,0.00031922,0.00043099,9.8732e-07,-3.1346e-05,-1.1398e-05,0.63043,0.00058095,-0.00098659,0.0002257,0.0,0.0,0.096246,-0.00026212,0.00013461,2.9135e-05,9.0736e-06,-0.035037,-2.2148e-05,0.00015188,7.5535e-05,0.040329,-3.874e-05,0.00011827,10019.0,0.0,0.0,0.01375,-0.0025573,0.0077363
811,-7.5,-2.5,-40.0,-35.0,23.324,6.7519e-07,0.06167,0.13346,0.36713,0.13884,0.050513,0.21733,2275.7,5.1544,1.4062,0.00025569,0.0,0.0,-7.06e-05,0.0,0.0,-0.89902,9.3076e-05,-0.00010063,0.00064465,0.0,-0.00021865,0.0,-9.358e-05,0.12991,-0.00044077,0.00034024,0.00045744,2.6439e-06,-3.3712e-05,-1.2154e-05,0.67852,0.00062367,-0.0010439,0.00023662,0.0,0.0,0.10571,-0.00027571,0.00013613,3.2139e-05,1.0072e-05,-0.038205,-2.5373e-05,0.0001626,8.1981e-05,0.04417,-4.2192e-05,0.00012478,10817.0,0.0,0.0,0.01477,-0.0027621,0.0081476
812,-7.5,-2.5,-35.0,-30.0,23.151,6.6792e-07,0.074471,0.14421,0.38531,0.11523,0.047635,0.21271,2631.9,6.0802,1.6589,0.00026353,0.0,0.0,-7.1772e-05,0.0,0.0,-0.92182,9.5433e-05,-9.6308e-05,0.00065641,0.0,-0.00021948,0.0,-9.5353e-05,0.13239,-0.00045664,0.00035065,0.00046917,3.4403e-06,-3.455e-05,-1.1862e-05,0.69651,0.00063938,-0.0010608,0.00023711,0.0,0.0,0.10884,-0.00027588,0.00013413,3.2907e-05,1.0415e-05,-0.039296,-2.6302e-05,0.00016491,8.3334e-05,0.044834,-4.2205e-05,0.00012494,11057.0,0.0,0.0,0.015098,-0.002841,0.0082604
813,-7.5,-2.5,-30.0,-25.0,22.893,6.78e-07,0.12259,0.14064,0.38585,0.13369,0.034777,0.19234,2757.4,7.1251,1.9441,0.00024982,0.0,0.0,-6.8303e-05,0.0,0.0,-0.87319,9.057e-05,-8.2623e-05,0.00060994,0.0,-0.0002039,0.0,-8.6437e-05,0.12547,-0.00044195,0.00032455,0.00044014,2.9676e-06,-3.1393e-05,-1.0393e-05,0.65348,0.0006074,-0.00098058,0.00022032,0.0,0.0,0.10428,-0.00025902,0.00012528,2.8757e-05,9.138e-06,-0.034853,-2.3402e-05,0.00014779,7.3979e-05,0.041734,-3.547e-05,0.00011331,10357.0,0.0,0.0,0.014493,-0.0027188,0.0076217
814,-7.5,-2.5,-25.0,-20.0,22.826,6.8731e-07,0.11606,0.15776,0.36838,0.17173,0.032321,0.17763,2881.4,7.9698,2.1747,0.00028298,0.0,0.0,-7.7832e-05,0.0,0.0,-0.99522,0.00010174,-8.9826e-05,0.00068944,0.0,-0.00023002,0.0,-9.6085e-05,0.14129,-0.00051076,0.00037305,0.00049697,3.7875e-06,-3.4643e-05,-1.0084e-05,0.74132,0.00069111,-0.0011045,0.00024791,0.0,0.0,0.12128,-0.00029226,0.00014089,3.1056e-05,9.9142e-06,-0.03799,-2.5192e-05,0.00016274,7.9388e-05,0.046636,-3.5259e-05,0.00012328,11758.0,0.0,0.0,0.016626,-0.0031141,0.0085959
815,-7.5,-2.5,-20.0,-15.0,22.438,6.7989e-07,0.12941,0.17862,0.3785,0.20035,0.023226,0.15457,3693.8,10.192,2.7815,0.00028567,0.0,0.0,-7.6865e-05,0.0,0.0,-1.0046,0.00010346,-7.3568e-05,0.0006798,0.0,-0.0002232,0.0,-9.299e-05,0.14145,-0.00052092,0.00037674,0.00049513,5.9004e-06,-3.3767e-05,-8.8748e-06,0.7447,0.00069403,-0.0010791,0.00023941,0.0,0.0,0.12381,-0.00028643,0.00012751,2.9793e-05,9.6159e-06,-0.037013,-2.5071e-05,0.00015538,7.5711e-05,0.046186,-3.209e-05,0.00011675,11766.0,0.0,0.0,0.016794,-0.003167,0.0083693
816,-7.5,-2.5,-15.0,-10.0,22.608,6.6296e-07,0.10202,0.13715,0.38231,0.19318,0.039819,0.16369,3727.3,10.651,2.9066,0.00030807,0.0,0.0,-8.2296e-05,0.0,0.0,-1.0876,0.00011857,-8.1505e-05,0.00073219,0.0,-0.00023973,0.0,-0.00010192,0.15265,-0.00056468,0.00041076,0.0005331,7.3321e-06,-3.767e-05,-1.0471e-05,0.8079,0.00076009,-0.0011702,0.00025744,0.0,0.0,0.13513,-0.00031186,0.00013332,3.4559e-05,1.1181e-05,-0.041796,-3.1366e-05,0.00017397,8.5508e-05,0.051901,-4.0206e-05,0.00012812,12833.0,0.0,0.0,0.018511,-0.0035161,0.0091308
817,-7.5,-2.5,-10.0,-5.0,22.155,7.3223e-07,0.12561,0.20302,0.42773,0.18005,0.0069217,0.12752,3421.1,9.717,2.6517,0.00028951,0.0,0.0,-8.0154e-05,0.0,0.0,-1.0114,9.5305e-05,-7.7818e-05,0.00069003,0.0,-0.00022784,0.0,-8.9222e-05,0.14215,-0.00053915,0.00036935,0.00050543,3.1602e-06,-3.1275e-05,-6.8131e-06,0.74341,0.00069717,-0.0010763,0.00024439,0.0,0.0,0.12534,-0.0002856,0.0001464,2.5022e-05,8.0435e-06,-0.03282,-1.8511e-05,0.00014266,6.6425e-05,0.042236,-2.1288e-05,0.00011325,11698.0,0.0,0.0,0.01679,-0.0031226,0.0083851
818,-7.5,-2.5,-5.0,0.0,21.898,9.2211e-07,0.092135,0.22869,0.41578,0.19266,0.011673,0.098346,2633.8,6.8986,1.8823,0.0002947,0.0,0.0,-8.5401e-05,0.0,0.0,-1.0244,6.9214e-05,-9.3766e-05,0.00071368,0.0,-0.00023846,0.0,-8.0937e-05,0.15116,-0.00057256,0.00033587,0.00052464,-4.5316e-06,-2.5586e-05,-2.4686e-06,0.73865,0.00069716,-0.0010787,0.00025844,0.0,0.0,0.12492,-0.00027971,0.00019939,1.6159e-05,4.8622e-06,-0.025592,-4.5971e-06,0.00011644,4.7319e-05,0.032086,1.3502e-06,0.00010773,11697.0,0.0,0.0,0.01646,-0.0029117,0.0085299
819,-7.5,-2.5,0.0,5.0,21.838,1.0142e-06,0.1186,0.21999,0.42576,0.19406,0.0061587,0.06992,1866.3,5.1959,1.4175,0.00023381,0.0,0.0,-6.8758e-05,0.0,0.0,-0.80759,4.4125e-05,-8.0484e-05,0.00057367,0.0,-0.00019246,0.0,-6.131e-05,0.12125,-0.00045909,0.00025301,0.00042109,-5.5231e-06,-1.859e-05,-1.6757e-07,0.57785,0.00054684,-0.00085001,0.0002091,0.0,0.0,0.097242,-0.00021631,0.00017464,1.0642e-05,3.0571e-06,-0.018113,-2.643e-07,8.4384e-05,3.1809e-05,0.022333,7.2185e-06,8.112e-05,9161.5,0.0,0.0,0.012765,-0.0021927,0.0068068
820,-7.5,-2.5,5.0,10.0,21.784,1.1325e-06,0.10561,0.25124,0.43928,0.14215,0.0071516,0.06437,1514.3,3.6489,0.99515,0.00025877,0.0,0.0,-7.6275e-05,0.0,0.0,-0.89283,3.501e-05,-9.4947e-05,0.00063648,0.0,-0.00021213,0.0,-6.4752e-05,0.13817,-0.00051306,0.00025244,0.00047065,-9.9525e-06,-1.8653e-05,8.6227e-07,0.63311,0.00059526,-0.00093313,0.00023237,0.0,0.0,0.10556,-0.00022655,0.00021701,9.5311e-06,2.5317e-06,-0.01798,3.063e-06,8.3842e-05,3.0339e-05,0.021365,1.3739e-05,8.8042e-05,10093.0,0.0,0.0,0.013732,-0.0022746,0.0075697
821,-7.5,-2.5,10.0,15.0,21.822,1.1756e-06,0.073679,0.24355,0.42659,0.17418,0.0093596,0.067947,1349.2,2.7081,0.73831,0.00031065,0.0,0.0,-9.2089e-05,0.0,0.0,-1.0683,3.6063e-05,-0.00012075,0.00077643,0.0,-0.00025925,0.0,-7.8128e-05,0.16916,-0.00061832,0.00029238,0.00057075,-1.3469e-05,-2.1896e-05,1.7677e-06,0.7584,0.00071235,-0.0011254,0.00028383,0.0,0.0,0.1227,-0.00027106,0.0002733,1.0895e-05,2.8025e-06,-0.021226,5.1254e-06,9.8822e-05,3.5145e-05,0.023796,1.8902e-05,0.0001061,12132.0,0.0,0.0,0.016288,-0.0026476,0.0091957
822,-7.5,-2.5,15.0,20.0,21.801,1.2488e-06,0.092755,0.23106,0.43326,0.15968,0.013055,0.061413,872.33,2.0411,0.55623,0.00024495,0.0,0.0,-7.2535e-05,0.0,0.0,-0.83539,2.2381e-05,-0.00010067,0.00060999,0.0,-0.00020237,0.0,-5.9462e-05,0.13376,-0.00049017,0.00021931,0.00045083,-1.2195e-05,-1.6428e-05,2.0869e-06,0.5888,0.0005579,-0.00087767,0.00022277,0.0,0.0,0.095549,-0.00020714,0.0002243,7.7451e-06,1.893e-06,-0.015653,5.0472e-06,7.3616e-05,2.5173e-05,0.017423,1.7222e-05,8.0909e-05,9411.9,0.0,0.0,0.012644,-0.0020181,0.007235
823,-7.5,-2.5,20.0,25.0,21.993,1.1584e-06,0.11523,0.22641,0.41103,0.14678,0.014815,0.083301,659.7,1.4552,0.39627,0.0002306,0.0,0.0,-6.9164e-05,0.0,0.0,-0.78541,2.5028e-05,-9.8746e-05,0.00058353,0.0,-0.00019751,0.0,-5.9955e-05,0.123,-0.00044842,0.00022115,0.00042727,-1.1219e-05,-1.7047e-05,3.2686e-07,0.56244,0.00052317,-0.0008607,0.00021651,0.0,0.0,0.088715,-0.00020437,0.0002102,8.7776e-06,2.2789e-06,-0.016465,4.0154e-06,7.8008e-05,2.8143e-05,0.018247,1.222e-05,8.3795e-05,8896.1,0.0,0.0,0.011812,-0.0019135,0.0069397
824,-7.5,-2.5,25.0,30.0,22.397,1.0043e-06,0.056692,0.17618,0.42641,0.15866,0.029147,0.11296,783.28,1.6018,0.4363,0.00023109,0.0,0.0,-7.0006e-05,0.0,0.0,-0.79084,3.7998e-05,-0.00010697,0.00059251,0.0,-0.0002048,0.0,-6.6283e-05,0.11891,-0.00043458,0.00025076,0.00042941,-8.7606e-06,-2.0275e-05,-2.8976e-06,0.57771,0.00053192,-0.00089916,0.000223,0.0,0.0,0.09054,-0.00022192,0.00019474,1.2484e-05,3.5631e-06,-0.020146,4.6192e-07,9.5383e-05,3.7328e-05,0.022804,2.8202e-06,9.5219e-05,9105.5,0.0,0.0,0.012093,-0.0020384,0.0071533
825,-7.5,-2.5,30.0,35.0,22.046,1.1381e-06,0.11662,0.21334,0.41492,0.15858,0.0098998,0.097297,535.77,1.3092,0.3564,0.00021696,0.0,0.0,-6.5188e-05,0.0,0.0,-0.73591,2.4447e-05,-9.5517e-05,0.00055275,0.0,-0.00018791,0.0,-5.7341e-05,0.1153,-0.0004199,0.00021212,0.00040324,-9.8634e-06,-1.6399e-05,-1.1594e-07,0.52822,0.0004932,-0.00081322,0.0002054,0.0,0.0,0.082655,-0.00019485,0.00019466,8.6097e-06,2.2487e-06,-0.015732,3.523e-06,7.542e-05,2.7794e-05,0.01752,1.0339e-05,8.0518e-05,8324.5,0.0,0.0,0.011104,-0.0018041,0.0065633
826,-7.5,-2.5,35.0,40.0,21.873,1.2017e-06,0.087492,0.22765,0.42101,0.17467,0.011149,0.098702,828.32,1.5351,0.41809,0.00024301,0.0,0.0,-7.2735e-05,0.0,0.0,-0.82899,2.4904e-05,-0.00010415,0.00061527,0.0,-0.00020672,0.0,-6.1995e-05,0.13172,-0.00048104,0.00022563,0.00045096,-1.2084e-05,-1.7223e-05,9.6469e-07,0.58932,0.00055437,-0.00089427,0.00022673,0.0,0.0,0.093639,-0.00021176,0.00022375,8.5122e-06,2.0963e-06,-0.016488,4.7362e-06,7.8197e-05,2.8187e-05,0.018238,1.4566e-05,8.5772e-05,9365.7,0.0,0.0,0.012479,-0.0020042,0.0072585
827,-7.5,-2.5,40.0,45.0,22.475,1.0383e-06,0.12538,0.16621,0.41055,0.12734,0.018498,0.12997,610.0,1.3663,0.37198,0.0002414,0.0,0.0,-7.3493e-05,0.0,0.0,-0.8259,3.6442e-05,-0.00011001,0.00061716,0.0,-0.00021394,0.0,-6.8388e-05,0.12549,-0.0004563,0.00025242,0.00044674,-9.338e-06,-2.0425e-05,-2.7076e-06,0.59993,0.00055469,-0.0009365,0.0002331,0.0,0.0,0.094872,-0.00022877,0.00020903,1.2123e-05,3.3697e-06,-0.020123,1.3894e-06,9.6538e-05,3.7949e-05,0.023219,4.0864e-06,9.9053e-05,9484.8,0.0,0.0,0.012605,-0.0021093,0.0074866
